title	paper_id	venue	issue	year	urls	doi	pages
Semantic table structure identification in spreadsheets.	ISSTA-2021-23	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464812	10.1145/3460319.3464812	13
Runtime detection of memory errors with smart status.	ISSTA-2021-24	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464807	10.1145/3460319.3464807	13
UAFSan: an object-identifier-based dynamic approach for detecting use-after-free vulnerabilities.	ISSTA-2021-25	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464835	10.1145/3460319.3464835	13
Fuzzing SMT solvers via two-dimensional input space exploration.	ISSTA-2021-26	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464803	10.1145/3460319.3464803	14
Boosting symbolic execution via constraint solving time prediction (experience paper).	ISSTA-2021-27	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464813	10.1145/3460319.3464813	12
Synthesize solving strategy for symbolic execution.	ISSTA-2021-28	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464815	10.1145/3460319.3464815	13
Type and interval aware array constraint solving for symbolic execution.	ISSTA-2021-29	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464826	10.1145/3460319.3464826	13
Grammar-agnostic symbolic execution by token symbolization.	ISSTA-2021-30	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464845	10.1145/3460319.3464845	14
Interval constraint-based mutation testing of numerical specifications.	ISSTA-2021-31	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464808	10.1145/3460319.3464808	12
Predoo: precision testing of deep learning operators.	ISSTA-2021-32	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464843	10.1145/3460319.3464843	13
TERA: optimizing stochastic regression tests in machine learning projects.	ISSTA-2021-33	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464844	10.1145/3460319.3464844	14
Deep just-in-time defect prediction: how far are we?	ISSTA-2021-34	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464819	10.1145/3460319.3464819	12
Fixing dependency errors for Python build reproducibility.	ISSTA-2021-35	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464797	10.1145/3460319.3464797	13
Test-case prioritization for configuration testing.	ISSTA-2021-36	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464810	10.1145/3460319.3464810	14
The impact of tool configuration spaces on the evaluation of configurable taint analysis for Android.	ISSTA-2021-37	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464823	10.1145/3460319.3464823	12
Challenges and opportunities: an in-depth empirical study on configuration error injection testing.	ISSTA-2021-38	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464799	10.1145/3460319.3464799	13
Empirically evaluating readily available information for regression test optimization in continuous integration.	ISSTA-2021-39	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464834	10.1145/3460319.3464834	14
Toward optimal mc/dc test case generation.	ISSTA-2021-40	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464841	10.1145/3460319.3464841	12
Log-based slicing for system-level test cases.	ISSTA-2021-41	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464824	10.1145/3460319.3464824	12
Model-based testing of networked applications.	ISSTA-2021-42	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464798	10.1145/3460319.3464798	11
Validating static warnings via testing code fragments.	ISSTA-2021-43	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464832	10.1145/3460319.3464832	13
Continuous test suite failure prediction.	ISSTA-2021-44	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464840	10.1145/3460319.3464840	13
Empirical evaluation of smart contract testing: what is the best choice?	ISSTA-2021-45	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464837	10.1145/3460319.3464837	14
iDEV: exploring and exploiting semantic deviations in ARM instruction processing.	ISSTA-2021-46	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464842	10.1145/3460319.3464842	13
RAProducer: efficiently diagnose and reproduce data race bugs for binaries via trace analysis.	ISSTA-2021-47	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464831	10.1145/3460319.3464831	14
A lightweight framework for function name reassignment based on large-scale stripped binaries.	ISSTA-2021-48	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464804	10.1145/3460319.3464804	13
Finding data compatibility bugs with JSON subschema checking.	ISSTA-2021-49	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464796	10.1145/3460319.3464796	13
Automated patch backporting in Linux (experience paper).	ISSTA-2021-50	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464821	10.1145/3460319.3464821	13
Faster, deeper, easier: crowdsourcing diagnosis of microservice kernel failure from user space.	ISSTA-2021-51	ISSTA	2021	2021	https://doi.org/10.1145/3460319.3464805	10.1145/3460319.3464805	12
jTrans: jump-aware transformer for binary code similarity detection.	ISSTA-2022-0	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534367	10.1145/3533767.3534367	13
FDG: a precise measurement of fault diagnosability gain of test cases.	ISSTA-2022-1	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534370	10.1145/3533767.3534370	13
TeLL: log level suggestions via modeling multi-level code block information.	ISSTA-2022-2	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534379	10.1145/3533767.3534379	12
An extensive study on pre-trained models for program understanding and generation.	ISSTA-2022-3	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534390	10.1145/3533767.3534390	13
Metamorphic relations via relaxations: an approach to obtain oracles for action-policy testing.	ISSTA-2022-4	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534392	10.1145/3533767.3534392	12
Hunting bugs with accelerated optimal graph vertex matching.	ISSTA-2022-5	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534393	10.1145/3533767.3534393	13
Using pre-trained language models to resolve textual and semantic merge conflicts (experience paper).	ISSTA-2022-6	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534396	10.1145/3533767.3534396	12
Combining solution reuse and bound tightening for efficient analysis of evolving systems.	ISSTA-2022-7	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534399	10.1145/3533767.3534399	12
On the use of evaluation measures for defect prediction studies.	ISSTA-2022-8	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534405	10.1145/3533767.3534405	13
Evolution-aware detection of order-dependent flaky tests.	ISSTA-2022-9	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534404	10.1145/3533767.3534404	12
ε-weakened robustness of deep neural networks.	ISSTA-2022-10	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534373	10.1145/3533767.3534373	13
Simple techniques work surprisingly well for neural network test prioritization and active learning (replicability study).	ISSTA-2022-11	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534375	10.1145/3533767.3534375	12
Improving cross-platform binary analysis using representation learning via graph alignment.	ISSTA-2022-12	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534383	10.1145/3533767.3534383	13
BET: black-box efficient testing for convolutional neural networks.	ISSTA-2022-13	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534386	10.1145/3533767.3534386	12
DocTer: documentation-guided fuzzing for testing deep learning API functions.	ISSTA-2022-14	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534220	10.1145/3533767.3534220	13
ASRTest: automated testing for deep-neural-network-driven speech recognition systems.	ISSTA-2022-15	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534391	10.1145/3533767.3534391	13
AEON: a method for automatic evaluation of NLP test cases.	ISSTA-2022-16	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534394	10.1145/3533767.3534394	13
Human-in-the-loop oracle learning for semantic bugs in string processing programs.	ISSTA-2022-17	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534406	10.1145/3533767.3534406	12
HybridRepair: towards annotation-efficient repair for deep learning models.	ISSTA-2022-18	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534408	10.1145/3533767.3534408	12
Cross-lingual transfer learning for statistical type inference.	ISSTA-2022-19	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534411	10.1145/3533767.3534411	12
Unicorn: detect runtime errors in time-series databases with hybrid input synthesis.	ISSTA-2022-20	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534364	10.1145/3533767.3534364	12
On the use of mutation analysis for evaluating student test suite quality.	ISSTA-2022-21	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534217	10.1145/3533767.3534217	13
Test mimicry to assess the exploitability of library vulnerabilities.	ISSTA-2022-22	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534398	10.1145/3533767.3534398	13
Automated test generation for REST APIs: no time to rest yet.	ISSTA-2022-23	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534401	10.1145/3533767.3534401	13
Finding bugs in Gremlin-based graph database systems via Randomized differential testing.	ISSTA-2022-24	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534409	10.1145/3533767.3534409	12
RegMiner: towards constructing a large regression dataset from code evolution history.	ISSTA-2022-25	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534224	10.1145/3533767.3534224	13
One step further: evaluating interpreters using metamorphic testing.	ISSTA-2022-26	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534225	10.1145/3533767.3534225	13
SnapFuzz: high-throughput fuzzing of network applications.	ISSTA-2022-27	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534376	10.1145/3533767.3534376	12
Almost correct invariants: synthesizing inductive invariants by fuzzing proofs.	ISSTA-2022-28	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534381	10.1145/3533767.3534381	13
SLIME: program-sensitive energy allocation for fuzzing.	ISSTA-2022-29	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534385	10.1145/3533767.3534385	13
MDPFuzz: testing models solving Markov decision processes.	ISSTA-2022-30	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534388	10.1145/3533767.3534388	13
TensileFuzz: facilitating seed input generation in fuzzing via string constraint solving.	ISSTA-2022-31	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534403	10.1145/3533767.3534403	13
PrIntFuzz: fuzzing Linux drivers via automated virtual device simulation.	ISSTA-2022-32	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534226	10.1145/3533767.3534226	13
Efficient greybox fuzzing of applications in Linux-based IoT devices via enhanced user-mode emulation.	ISSTA-2022-33	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534414	10.1145/3533767.3534414	12
Understanding device integration bugs in smart home system.	ISSTA-2022-34	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534365	10.1145/3533767.3534365	13
A large-scale empirical analysis of the vulnerabilities introduced by third-party components in IoT firmware.	ISSTA-2022-35	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534366	10.1145/3533767.3534366	13
Deadlock prediction via generalized dependency.	ISSTA-2022-36	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534377	10.1145/3533767.3534377	12
Automated testing of image captioning systems.	ISSTA-2022-37	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534389	10.1145/3533767.3534389	13
LiRTest: augmenting LiDAR point clouds for automated testing of autonomous driving systems.	ISSTA-2022-38	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534397	10.1145/3533767.3534397	13
Detecting multi-sensor fusion errors in advanced driver-assistance systems.	ISSTA-2022-39	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534223	10.1145/3533767.3534223	13
Precise and efficient atomicity violation detection for interrupt-driven programs via staged path pruning.	ISSTA-2022-40	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534412	10.1145/3533767.3534412	13
Path-sensitive code embedding via contrastive learning for software vulnerability detection.	ISSTA-2022-41	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534371	10.1145/3533767.3534371	13
A large-scale study of usability criteria addressed by static analysis tools.	ISSTA-2022-42	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534374	10.1145/3533767.3534374	12
An empirical study on the effectiveness of static C code analyzers for vulnerability detection.	ISSTA-2022-43	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534380	10.1145/3533767.3534380	12
Testing Dafny (experience paper).	ISSTA-2022-44	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534382	10.1145/3533767.3534382	12
Combining static analysis error traces with dynamic symbolic execution (experience paper).	ISSTA-2022-45	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534384	10.1145/3533767.3534384	12
The raise of machine learning hyperparameter constraints in Python code.	ISSTA-2022-46	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534400	10.1145/3533767.3534400	13
PermDroid: automatically testing permission-related behaviour of Android applications.	ISSTA-2022-47	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534221	10.1145/3533767.3534221	12
Detecting and fixing data loss issues in Android apps.	ISSTA-2022-48	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534402	10.1145/3533767.3534402	12
Automatically detecting API-induced compatibility issues in Android apps: a comparative analysis (replicability study).	ISSTA-2022-49	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534407	10.1145/3533767.3534407	12
NCScope: hardware-assisted analyzer for native code in Android apps.	ISSTA-2022-50	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534410	10.1145/3533767.3534410	13
Detecting resource utilization bugs induced by variant lifecycles in Android.	ISSTA-2022-51	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534413	10.1145/3533767.3534413	12
Patch correctness assessment in automated program repair based on the impact of patches on production and test code.	ISSTA-2022-52	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534368	10.1145/3533767.3534368	12
ATR: template-based repair for Alloy specifications.	ISSTA-2022-53	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534369	10.1145/3533767.3534369	12
CIRCLE: continual repair across programming languages.	ISSTA-2022-54	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534219	10.1145/3533767.3534219	13
Program vulnerability repair via inductive inference.	ISSTA-2022-55	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534387	10.1145/3533767.3534387	12
WASAI: uncovering vulnerabilities in Wasm smart contracts.	ISSTA-2022-56	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534218	10.1145/3533767.3534218	13
Finding permission bugs in smart contracts with role mining.	ISSTA-2022-57	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534372	10.1145/3533767.3534372	12
eTainter: detecting gas-related vulnerabilities in smart contracts.	ISSTA-2022-58	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534378	10.1145/3533767.3534378	12
Park: accelerating smart contract vulnerability detection via parallel-fork symbolic execution.	ISSTA-2022-59	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534395	10.1145/3533767.3534395	12
SmartDagger: a bytecode-based static analysis approach for detecting cross-contract vulnerability.	ISSTA-2022-60	ISSTA	2022	2022	https://doi.org/10.1145/3533767.3534222	10.1145/3533767.3534222	13
Reflections on the REST architectural style and "principled design of the modern web architecture" (impact paper award).	FSE-2017-3	FSE	2017	2017	https://doi.org/10.1145/3106237.3121282	10.1145/3106237.3121282	11
A fast causal profiler for task parallel programs.	FSE-2017-4	FSE	2017	2017	https://doi.org/10.1145/3106237.3106254	10.1145/3106237.3106254	12
On the scalability of Linux kernel maintainers' work.	FSE-2017-5	FSE	2017	2017	https://doi.org/10.1145/3106237.3106287	10.1145/3106237.3106287	11
Modeling and verification of evolving cyber-physical spaces.	FSE-2017-6	FSE	2017	2017	https://doi.org/10.1145/3106237.3106299	10.1145/3106237.3106299	11
Easy over hard: a case study on deep learning.	FSE-2017-7	FSE	2017	2017	https://doi.org/10.1145/3106237.3106256	10.1145/3106237.3106256	12
Finding near-optimal configurations in product lines by random sampling.	FSE-2017-8	FSE	2017	2017	https://doi.org/10.1145/3106237.3106273	10.1145/3106237.3106273	11
Revisiting unsupervised learning for defect prediction.	FSE-2017-9	FSE	2017	2017	https://doi.org/10.1145/3106237.3106257	10.1145/3106237.3106257	12
Loopster: static loop termination analysis.	FSE-2017-10	FSE	2017	2017	https://doi.org/10.1145/3106237.3106260	10.1145/3106237.3106260	11
